video_id,comment_text,sarcasm,hate_speech,misinformation,emotion,code_switch_tags
IMnXqYDHhZI,Kesi oart hai Bhai apki bv ur AP k andr b gerat na ki koi cheez hai Kya ....bv kbi apny shohr ko aesy bol sakti hai Kya ur wo b in camera k tm bakws krny lag Gy ho...o Bhai mry Kay msg day rahy ho apny dekhny walon ko....ezat pesy k sath NHI Hoti yaad rakhna tm log pesy k leeya sari hadain hi par kr jaty ho ..,no,none,na,none,Kesi/urdu oart/urdu hai/urdu Bhai/urdu apki/urdu bv/urdu ur/urdu AP/urdu k/urdu andr/urdu b/urdu gerat/urdu na/urdu ki/urdu koi/urdu cheez/urdu hai/urdu Kya/urdu ....bv/urdu kbi/urdu apny/urdu shohr/urdu ko/urdu aesy/urdu bol/urdu sakti/urdu hai/urdu Kya/urdu ur/urdu wo/urdu b/urdu in/urdu camera/urdu k/urdu tm/urdu bakws/urdu krny/urdu lag/urdu Gy/urdu ho...o/urdu Bhai/urdu mry/urdu Kay/urdu msg/urdu day/urdu rahy/urdu ho/urdu apny/urdu dekhny/urdu walon/urdu ko....ezat/urdu pesy/urdu k/urdu sath/urdu NHI/urdu Hoti/urdu yaad/urdu rakhna/urdu tm/urdu log/urdu pesy/urdu k/urdu leeya/urdu sari/urdu hadain/urdu hi/urdu par/urdu kr/urdu jaty/urdu ho/urdu ../urdu
BaMLBWWvNHA,Tu apna views ka liya ik brand.  Sa ulag raha hai,no,none,na,fear,Tu/urdu apna/urdu views/urdu ka/urdu liya/urdu ik/urdu brand./urdu Sa/urdu ulag/urdu raha/urdu hai/urdu
HeZ2VBdJeOk,Imran riaz ap jaisa bagirat ni dekha me ny apni personal dhushmani ki waja sy har bar army ko target krta ho mard ky bacho ki tarha sach bhi bola kro har jagha pesh mat krwao awam ko fouj ky khilaf mat kro har time apni personal dhushmani nikal ty ho agr imran khan ajy phr ya fouj thek ho jy gi bagirat insan 10:06,yes,offensive,na,none,Imran/urdu riaz/urdu ap/urdu jaisa/urdu bagirat/urdu ni/urdu dekha/urdu me/urdu ny/urdu apni/urdu personal/urdu dhushmani/urdu ki/urdu waja/urdu sy/urdu har/urdu bar/urdu army/urdu ko/urdu target/urdu krta/urdu ho/urdu mard/urdu ky/urdu bacho/urdu ki/urdu tarha/urdu sach/urdu bhi/urdu bola/urdu kro/urdu har/urdu jagha/urdu pesh/urdu mat/urdu krwao/urdu awam/urdu ko/urdu fouj/urdu ky/urdu khilaf/urdu mat/urdu kro/urdu har/urdu time/urdu apni/urdu personal/urdu dhushmani/urdu nikal/urdu ty/urdu ho/urdu agr/urdu imran/urdu khan/urdu ajy/urdu phr/urdu ya/urdu fouj/urdu thek/urdu ho/urdu jy/urdu gi/urdu bagirat/urdu insan/urdu 10:06/urdu
EyrNOfyxSBQ,Ya full movie  hai 😂😂,no,none,na,none,Ya/urdu full/urdu movie/urdu hai/urdu 😂😂/urdu
BaMLBWWvNHA,We proud of you zulkar bhai ap ne dushman ko sahi sabak sikaya wo to zaleel insan ha or wo galiyan hi deserve krta ha,yes,offensive,factual,anger,We/urdu proud/urdu of/urdu you/urdu zulkar/urdu bhai/urdu ap/urdu ne/urdu dushman/urdu ko/urdu sahi/urdu sabak/urdu sikaya/urdu wo/urdu to/urdu zaleel/urdu insan/urdu ha/urdu or/urdu wo/urdu galiyan/urdu hi/urdu deserve/urdu krta/urdu ha/urdu
N-0DINjOMlY,I am from India 🇮🇳 zulqarnain please please 🙏 bhaghwan ka wasta koi baat nahi Mano aik baat zaroor Mano key zayada bachye nahi karna zayada bacho mein bhaghwan kharabi paaida kar deta hai bhaghwan key wastey 2 sey zayada bachye nahi paaida karna chahye 3 bachye key liye kanwal ko abortion karwana parye wasey bhi 3 bacha huwa tumhara bhaghwan us par kharabi paaida kar deta hai yahi reality hai trending in india 🇮🇳,no,offensive,na,fear,I/english am/english from/english India/english 🇮🇳/urdu zulqarnain/urdu please/urdu please/english 🙏/urdu bhaghwan/urdu ka/urdu wasta/urdu koi/urdu baat/urdu nahi/urdu Mano/urdu aik/urdu baat/urdu zaroor/urdu Mano/urdu key/urdu zayada/urdu bachye/urdu nahi/urdu karna/urdu zayada/urdu bacho/urdu mein/urdu bhaghwan/urdu kharabi/urdu paaida/urdu kar/urdu deta/urdu hai/urdu bhaghwan/urdu key/urdu wastey/urdu 2/urdu sey/urdu zayada/urdu bachye/urdu nahi/urdu paaida/urdu karna/urdu chahye/urdu 3/urdu bachye/urdu key/urdu liye/urdu kanwal/urdu ko/urdu abortion/urdu karwana/urdu parye/urdu wasey/urdu bhi/urdu 3/urdu bacha/urdu huwa/urdu tumhara/urdu bhaghwan/urdu us/urdu par/urdu kharabi/urdu paaida/urdu kar/urdu deta/urdu hai/urdu yahi/urdu reality/urdu hai/urdu trending/urdu in/urdu india/urdu 🇮🇳/urdu
BaMLBWWvNHA,Arey Pagal woh shiya h usko quraan ki kia hi izat Hogi bas apna khiyaal rakhna uski hasd Sy bch KY rehna ye Kuch bhi kr sakhta h,yes,offensive,na,anger|sadness,Arey/urdu Pagal/urdu woh/urdu shiya/urdu h/urdu usko/urdu quraan/urdu ki/urdu kia/urdu hi/urdu izat/urdu Hogi/urdu bas/urdu apna/urdu khiyaal/urdu rakhna/urdu uski/urdu hasd/urdu Sy/urdu bch/urdu KY/urdu rehna/urdu ye/urdu Kuch/urdu bhi/urdu kr/urdu sakhta/urdu h/urdu
4k0ZV0UFZSw,Haq ka seedha Rasta karbla karbla hai humari darsgaah krbla karbla mola Hussain a s zindabad Salam ya Hussain a s ❤❤❤❤❤❤,no,none,na,joy|fear,Haq/urdu ka/urdu seedha/urdu Rasta/urdu karbla/urdu karbla/urdu hai/urdu humari/urdu darsgaah/urdu krbla/urdu karbla/urdu mola/urdu Hussain/urdu a/urdu s/urdu zindabad/urdu Salam/urdu ya/urdu Hussain/urdu a/urdu s/urdu ❤❤❤❤❤❤/urdu
N-0DINjOMlY,V nice vlog.mubarik ho boht boht win krny ka.,no,none,na,joy,V/urdu nice/urdu vlog.mubarik/urdu ho/urdu boht/urdu boht/urdu win/urdu krny/urdu ka./urdu
EyrNOfyxSBQ,Kash ap k real father b gerat mand hoty,no,offensive,na,sadness|anger,Kash/urdu ap/urdu k/urdu real/urdu father/urdu b/urdu gerat/urdu mand/urdu hoty/urdu
eY0i4nBXqdY,Pyari lag rahi hai aap bhi Pyari lag rahi hai Mashallah,no,none,na,joy,Pyari/urdu lag/urdu rahi/urdu hai/urdu aap/urdu bhi/urdu Pyari/urdu lag/urdu rahi/urdu hai/urdu Mashallah/urdu
4k0ZV0UFZSw,Khan sahib k name lete ho to thaa.kute bilon ka name lete ho to sahib are you okay,no,none,na,sadness|anger,Khan/urdu sahib/urdu k/urdu name/urdu lete/urdu ho/urdu to/urdu thaa.kute/urdu bilon/urdu ka/urdu name/urdu lete/urdu ho/urdu to/urdu sahib/urdu are/english you/english okay/english
VUKai4CZSNw,Bahi pattlo ka nam lekr roast kro to many ham,no,none,na,joy|none,Bahi/urdu pattlo/urdu ka/urdu nam/urdu lekr/urdu roast/urdu kro/urdu to/urdu many/urdu ham/urdu
UiYpRBQ74fs,"Jinko awam sonna bhi nahi chahti ap unky clip lga dety hain. 
In loogon ki wja sy awam ny television dakhna chor diya hy.",no,offensive,na,anger,Jinko/urdu awam/urdu sonna/urdu bhi/urdu nahi/urdu chahti/urdu ap/urdu unky/urdu clip/urdu lga/urdu dety/urdu hain./urdu In/urdu loogon/urdu ki/urdu wja/urdu sy/urdu awam/urdu ny/urdu television/urdu dakhna/urdu chor/urdu diya/urdu hy./urdu
zfjRK9s0pjA,Ikra Kamal main aapki bahut badi fan hun aap rabiya ka Vaishnavi kar de main Mera Naam Reshma hai main aapse Milana chahti hun aap lahaur mein rahte Hain Ham Pakistan mein rahte hain thank u Veri Mach❤❤❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉😊😊😊😊😊,no,none,na,joy,Ikra/urdu Kamal/urdu main/urdu aapki/urdu bahut/urdu badi/urdu fan/urdu hun/urdu aap/urdu rabiya/urdu ka/urdu Vaishnavi/urdu kar/urdu de/urdu main/urdu Mera/urdu Naam/urdu Reshma/urdu hai/urdu main/urdu aapse/urdu Milana/urdu chahti/urdu hun/urdu aap/urdu lahaur/urdu mein/urdu rahte/urdu Hain/urdu Ham/urdu Pakistan/urdu mein/urdu rahte/urdu hain/urdu thank/urdu u/urdu Veri/urdu Mach❤❤❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉😊😊😊😊😊/urdu
FH8OUP2_sN4,Ducky bhai mere bachon ko apky bachon ka bht intezar hai.....,no,none,na,joy,Ducky/urdu bhai/urdu mere/urdu bachon/urdu ko/urdu apky/urdu bachon/urdu ka/urdu bht/urdu intezar/urdu hai...../urdu
-w7eMfsuRgA,Well done 👍👍👍 gill sab ap nay bohat zabardast batain ki hain,no,none,na,joy,Well/urdu done/urdu 👍👍👍/urdu gill/urdu sab/urdu ap/urdu nay/urdu bohat/urdu zabardast/urdu batain/urdu ki/urdu hain/urdu
gvG35CxYOLg,Aap ki shadi Aniqa se honi chahiye thi Aniqa aap se love krti hai mera dil kehta hai aap k sare vlogs daikh kr keh raha hun main 🥺,no,none,na,sadness,Aap/urdu ki/urdu shadi/urdu Aniqa/urdu se/urdu honi/urdu chahiye/urdu thi/urdu Aniqa/urdu aap/urdu se/urdu love/urdu krti/urdu hai/urdu mera/urdu dil/urdu kehta/urdu hai/urdu aap/urdu k/urdu sare/urdu vlogs/urdu daikh/urdu kr/urdu keh/urdu raha/urdu hun/urdu main/urdu 🥺/urdu
nqbNLe84dpM,Ye Rabia ko kia hova anty Kun LG ri a bacho wali masoomiat he khatam,no,none,na,none,Ye/urdu Rabia/urdu ko/urdu kia/urdu hova/urdu anty/urdu Kun/urdu LG/urdu ri/urdu a/urdu bacho/urdu wali/urdu masoomiat/urdu he/urdu khatam/urdu
FH8OUP2_sN4,Ducky bhai love you❤,no,none,na,joy,Ducky/urdu bhai/urdu love/urdu you❤/urdu
BaMLBWWvNHA,"tu khandani  hota tu
 tu b apni oqaat itni jaldi na dekata",yes,offensive,na,anger|sadness,tu/urdu khandani/urdu hota/urdu tu/urdu tu/urdu b/urdu apni/urdu oqaat/urdu itni/urdu jaldi/urdu na/urdu dekata/urdu
eY0i4nBXqdY,Hamara lia bhi dua karna ameen,no,none,na,joy|none,Hamara/urdu lia/urdu bhi/urdu dua/urdu karna/urdu ameen/urdu
N-0DINjOMlY,Play krti rehti ha sing krti rehti ha,no,none,na,joy,Play/urdu krti/urdu rehti/urdu ha/urdu sing/urdu krti/urdu rehti/urdu ha/urdu
BljaIOvFkcM,"Jarneyl apne maqsad k boht kareeb hain, jald unka mishion complete hone wala ha. Is bar mulk k beyshumar tukray hon ge.",no,hate,na,anger|sadness|fear,"Jarneyl/urdu apne/urdu maqsad/urdu k/urdu boht/urdu kareeb/urdu hain,/urdu jald/urdu unka/urdu mishion/urdu complete/urdu hone/urdu wala/urdu ha./urdu Is/urdu bar/urdu mulk/urdu k/urdu beyshumar/urdu tukray/urdu hon/urdu ge./urdu"
HeZ2VBdJeOk,Imran bhai slamt rhe bhai madina pak se khas Dua he ap k lye,no,none,na,joy,Imran/urdu bhai/urdu slamt/urdu rhe/urdu bhai/urdu madina/urdu pak/urdu se/urdu khas/urdu Dua/urdu he/urdu ap/urdu k/urdu lye/urdu
nqbNLe84dpM,Api inki halat dkh k to hamari halat khrb hogai or mano.to Mirchi kha k or bh pyri lgri th AJ,no,none,na,joy,Api/urdu inki/urdu halat/urdu dkh/urdu k/urdu to/urdu hamari/urdu halat/urdu khrb/urdu hogai/urdu or/urdu mano.to/urdu Mirchi/urdu kha/urdu k/urdu or/urdu bh/urdu pyri/urdu lgri/urdu th/urdu AJ/urdu
hhFGhAo4ZfY,Aaj na nano ka din kharab thaaa😂,yes,none,na,joy,Aaj/urdu na/urdu nano/urdu ka/urdu din/urdu kharab/urdu thaaa😂/urdu
VUKai4CZSNw,Aroob be bhi ducky k sath reh reh k chussen Marna Shuru kardi hen 😅,yes,none,na,joy,Aroob/urdu be/urdu bhi/urdu ducky/urdu k/urdu sath/urdu reh/urdu reh/urdu k/urdu chussen/urdu Marna/urdu Shuru/urdu kardi/urdu hen/urdu 😅/urdu
Erif7Vj9NSQ,Aap bahut acchi lagi bahut se bhi bahut jyada Had Se Bhi Jyada vaise Ki Tum Bhi bahut hi acchi hai acchi hai bahut acchi hai,no,none,na,joy,Aap/urdu bahut/urdu acchi/urdu lagi/urdu bahut/urdu se/urdu bhi/urdu bahut/urdu jyada/urdu Had/urdu Se/urdu Bhi/urdu Jyada/urdu vaise/urdu Ki/urdu Tum/urdu Bhi/urdu bahut/urdu hi/urdu acchi/urdu hai/urdu acchi/urdu hai/urdu bahut/urdu acchi/urdu hai/urdu
FH8OUP2_sN4,Kya bath ha ducky Bhai Kya videos banata ho ❤❤❤🎉🎉🎉,no,none,na,joy,Kya/urdu bath/urdu ha/urdu ducky/urdu Bhai/urdu Kya/urdu videos/urdu banata/urdu ho/urdu ❤❤❤🎉🎉🎉/urdu
BaMLBWWvNHA,Bhai fame Mang Raha hai rajab Bhai ka name sa,no,none,na,anger|sadness,Bhai/urdu fame/urdu Mang/urdu Raha/urdu hai/urdu rajab/urdu Bhai/urdu ka/urdu name/urdu sa/urdu
-w7eMfsuRgA,Awam soye hwe hi ghflat ke neend kuch karte he nhi,yes,offensive,na,sadness,Awam/urdu soye/urdu hwe/urdu hi/urdu ghflat/urdu ke/urdu neend/urdu kuch/urdu karte/urdu he/urdu nhi/urdu
FH8OUP2_sN4,Fat fat fat fat Ducky bhai ....lose weight plzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz,yes,offensive,na,anger|sadness,Fat/urdu fat/urdu fat/urdu fat/urdu Ducky/urdu bhai/urdu ....lose/urdu weight/urdu plzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz/urdu
BmpRnfu16YA,Han tum to gareeb thi pahla ukat nhi thi tum logo k,yes,offensive,na,sadness|anger,Han/urdu tum/urdu to/urdu gareeb/urdu thi/urdu pahla/urdu ukat/urdu nhi/urdu thi/urdu tum/urdu logo/urdu k/urdu
BaMLBWWvNHA,Shankar Narayan bhai Apne ke bacchon ko bahut bura kaha aisa Nahin kahana chahie tha vah itna bura bhi Nahin hai hamara raja bhai hai vah jyada hi achcha hai Raju bhai ki pareshani log dekhte hain kyunki vah aapke dost hai isliye main aapko ham log dekhti hun Varna main aapko block Nahin dekhna chahti sabse chhota hai jab se aap mujhe bhai ko yah kaha tha Nahin to apna kahe to achcha hoga,yes,offensive,na,anger|sadness,Shankar/urdu Narayan/urdu bhai/urdu Apne/urdu ke/urdu bacchon/urdu ko/urdu bahut/urdu bura/urdu kaha/urdu aisa/urdu Nahin/urdu kahana/urdu chahie/urdu tha/urdu vah/urdu itna/urdu bura/urdu bhi/urdu Nahin/urdu hai/urdu hamara/urdu raja/urdu bhai/urdu hai/urdu vah/urdu jyada/urdu hi/urdu achcha/urdu hai/urdu Raju/urdu bhai/urdu ki/urdu pareshani/urdu log/urdu dekhte/urdu hain/urdu kyunki/urdu vah/urdu aapke/urdu dost/urdu hai/urdu isliye/urdu main/urdu aapko/urdu ham/urdu log/urdu dekhti/urdu hun/urdu Varna/urdu main/urdu aapko/urdu block/urdu Nahin/urdu dekhna/urdu chahti/urdu sabse/urdu chhota/urdu hai/urdu jab/urdu se/urdu aap/urdu mujhe/urdu bhai/urdu ko/urdu yah/urdu kaha/urdu tha/urdu Nahin/urdu to/urdu apna/urdu kahe/urdu to/urdu achcha/urdu hoga/urdu
BaMLBWWvNHA,Tu kitna ghutiya hai rey zulqarnain 😂,yes,hate,na,anger,Tu/urdu kitna/urdu ghutiya/urdu hai/urdu rey/urdu zulqarnain/urdu 😂/urdu
PKFU1F2QEMQ,MashaAllah Allah rehna basna baratna naseeb karay har buri nazar se bachayen Aameen.,no,none,na,joy,MashaAllah/urdu Allah/urdu rehna/urdu basna/urdu baratna/urdu naseeb/urdu karay/urdu har/urdu buri/urdu nazar/urdu se/urdu bachayen/urdu Aameen./urdu
BaMLBWWvNHA,"Bhai ap ny bilkul si Faisala kia ha Al mil apni sister pash Karyn Rajab ko 
Acha Tum kah rahy ho ka Rajab Bhai Mary kabil nahi ha apny subscriber to Dekho or apny Dekho acha ap lag rahy ho ka Rajab Bhai khandani nahi ha to ap kon sa khandani hyn pehli bat ma nai manta ka Rajab Bhai ko ap ny passy deya tha Un ki baray par or age deya b hyn to fosroo ko btany ki kia zaroorat ha bataow ap na ya bat khandani bandy wali ki ha kia btaow o hoo sorry ma tumhyn ap kah kar Bula Raha tha oy bat sun loly😅",no,hate,na,anger|sadness,Bhai/urdu ap/urdu ny/urdu bilkul/urdu si/urdu Faisala/urdu kia/urdu ha/urdu Al/urdu mil/urdu apni/urdu sister/urdu pash/urdu Karyn/urdu Rajab/urdu ko/urdu Acha/urdu Tum/urdu kah/urdu rahy/urdu ho/urdu ka/urdu Rajab/urdu Bhai/urdu Mary/urdu kabil/urdu nahi/urdu ha/urdu apny/urdu subscriber/urdu to/urdu Dekho/urdu or/urdu apny/urdu Dekho/urdu acha/urdu ap/urdu lag/urdu rahy/urdu ho/urdu ka/urdu Rajab/urdu Bhai/urdu khandani/urdu nahi/urdu ha/urdu to/urdu ap/urdu kon/urdu sa/urdu khandani/urdu hyn/urdu pehli/urdu bat/urdu ma/urdu nai/urdu manta/urdu ka/urdu Rajab/urdu Bhai/urdu ko/urdu ap/urdu ny/urdu passy/urdu deya/urdu tha/urdu Un/urdu ki/urdu baray/urdu par/urdu or/urdu age/urdu deya/urdu b/urdu hyn/urdu to/urdu fosroo/urdu ko/urdu btany/urdu ki/urdu kia/urdu zaroorat/urdu ha/urdu bataow/urdu ap/urdu na/urdu ya/urdu bat/urdu khandani/urdu bandy/urdu wali/urdu ki/urdu ha/urdu kia/urdu btaow/urdu o/urdu hoo/urdu sorry/urdu ma/urdu tumhyn/urdu ap/urdu kah/urdu kar/urdu Bula/urdu Raha/urdu tha/urdu oy/urdu bat/urdu sun/urdu loly😅/urdu
Erif7Vj9NSQ,Yar ya vlog itni dafa dekhna Ka bad bhi dobra kon Dekh rha ha 2k26 ma  date.12 june😮😅,no,none,na,joy|surprise,Yar/urdu ya/urdu vlog/urdu itni/urdu dafa/urdu dekhna/urdu Ka/urdu bad/urdu bhi/urdu dobra/urdu kon/urdu Dekh/urdu rha/urdu ha/urdu 2k26/urdu ma/urdu date.12/urdu june😮😅/urdu
VUKai4CZSNw,Welcome to Japan ducky bhai & Aroob beauty 😂🇯🇵🫡,no,none,na,joy,Welcome/urdu to/urdu Japan/urdu ducky/urdu bhai/urdu &/urdu Aroob/urdu beauty/urdu 😂🇯🇵🫡/ambiguous
HeZ2VBdJeOk,Is armi chief ko do ghut Pani Mai dobke marjana chaheye Imran Khan ki dar sai ishteshna Lena buzdili hai,yes,hate,na,anger|sadness,Is/urdu armi/urdu chief/urdu ko/urdu do/urdu ghut/urdu Pani/urdu Mai/urdu dobke/urdu marjana/urdu chaheye/urdu Imran/urdu Khan/urdu ki/urdu dar/urdu sai/urdu ishteshna/urdu Lena/urdu buzdili/urdu hai/urdu
FH8OUP2_sN4,Duck bhai miss you,no,none,na,joy,Duck/urdu bhai/urdu miss/urdu you/urdu
8ksTrbtyTco,shahveer yai ju bhi is ku sharam nahi aati israel products ku promote karta hai ye .....Tum Jase logo ku sharam nhi hai or cheezu ku israel products ku promote karte ho ...... sirf khane ke liye hi bana hai ....May Allah guide us all ameen,no,offensive,na,anger|sadness,shahveer/urdu yai/urdu ju/urdu bhi/urdu is/urdu ku/urdu sharam/urdu nahi/urdu aati/urdu israel/urdu products/urdu ku/urdu promote/urdu karta/urdu hai/urdu ye/urdu .....Tum/urdu Jase/urdu logo/urdu ku/urdu sharam/urdu nhi/urdu hai/urdu or/urdu cheezu/urdu ku/urdu israel/urdu products/urdu ku/urdu promote/urdu karte/urdu ho/urdu ....../urdu sirf/urdu khane/urdu ke/urdu liye/urdu hi/urdu bana/urdu hai/urdu ....May/urdu Allah/urdu guide/urdu us/urdu all/urdu ameen/urdu
BljaIOvFkcM,"ab to har namaaz me bhi in haraam khor Generals, Politicians, Judges k khilaf Dua mangtey hen, Allah Tala jald sakht azaab dey de in haraam khoron ko. Ameen",no,hate,na,anger|sadness,"ab/urdu to/urdu har/urdu namaaz/urdu me/urdu bhi/urdu in/urdu haraam/urdu khor/urdu Generals,/urdu Politicians,/urdu Judges/urdu k/urdu khilaf/urdu Dua/urdu mangtey/urdu hen,/urdu Allah/urdu Tala/urdu jald/urdu sakht/urdu azaab/urdu dey/urdu de/urdu in/urdu haraam/urdu khoron/urdu ko./urdu Ameen/urdu"
8ksTrbtyTco,Bht hi lame... Yaha mulk me khane ko nhi gareeb day by day muskil me ja rha hai aur aap jaso ky maze hi khtm nhi ho rhye...,no,offensive,na,anger,Bht/urdu hi/urdu lame.../urdu Yaha/urdu mulk/urdu me/urdu khane/urdu ko/urdu nhi/urdu gareeb/urdu day/urdu by/urdu day/urdu muskil/urdu me/urdu ja/urdu rha/urdu hai/urdu aur/urdu aap/urdu jaso/urdu ky/urdu maze/urdu hi/urdu khtm/urdu nhi/urdu ho/urdu rhye.../urdu
N-0DINjOMlY,Pen nu lan ee airpod. Tu phodiya daya phali vari ly nii,no,hate,na,anger,Pen/urdu nu/urdu lan/urdu ee/urdu airpod./urdu Tu/urdu phodiya/urdu daya/urdu phali/urdu vari/urdu ly/urdu nii/urdu
nqbNLe84dpM,Areeb bahi ki dress ma Pasand Kamal ha or too or areeb bahi ki ap Pasand bhi Kamal ko❤❤,no,none,na,joy,Areeb/urdu bahi/urdu ki/urdu dress/urdu ma/urdu Pasand/urdu Kamal/urdu ha/urdu or/urdu too/urdu or/urdu areeb/urdu bahi/urdu ki/urdu ap/urdu Pasand/urdu bhi/urdu Kamal/urdu ko❤❤/urdu
BmpRnfu16YA,2:01ujhe BHI ese Karne se aati hai 😅,no,none,na,joy,2:01ujhe/urdu BHI/urdu ese/urdu Karne/urdu se/urdu aati/urdu hai/urdu 😅/urdu
EyrNOfyxSBQ,"Hira don't know how to act 3/10, she needs to improve acting skill,itny loud expression aur tone ki zarort nhi. Be natural 

Baqi rabia did good 7/10 aur natural ho skti hai


Video direction is fab 9/10",no,none,na,none,"Hira/urdu don't/english know/english how/english to/english act/english 3/10,/urdu she/english needs/english to/urdu improve/english acting/english skill,itny/english loud/english expression/english aur/english tone/urdu ki/urdu zarort/urdu nhi./urdu Be/english natural/english Baqi/urdu rabia/urdu did/urdu good/urdu 7/10/urdu aur/urdu natural/urdu ho/urdu skti/urdu hai/urdu Video/urdu direction/urdu is/urdu fab/urdu 9/10/urdu"
IMnXqYDHhZI,Apky views millions main pehly dim he ajty thy kia ab apka content log nhi dekhty.,no,none,na,surprise,Apky/urdu views/urdu millions/urdu main/urdu pehly/urdu dim/urdu he/urdu ajty/urdu thy/urdu kia/urdu ab/urdu apka/urdu content/urdu log/urdu nhi/urdu dekhty./urdu
IMnXqYDHhZI,Knwal to AP sa larny k elawa Kuch nae ata.,no,offensive,na,sadness,Knwal/urdu to/urdu AP/urdu sa/urdu larny/urdu k/urdu elawa/urdu Kuch/urdu nae/urdu ata./urdu
PKFU1F2QEMQ,Mashallah Mashallah bht piyara hai aap ka ghr aur mujhy tou First floor means k Sehan wala Portion bht ziyada psnd aya hai kiun k iss tarah ki jagah mere dreams main aa chuki hai issi liye mujhy bht ziyada psnd aya hai aap k ghr ka upper wala portion Mashallah Mashallah Allah Naseeb kre Ameen Sumameen😊😊😊😍😍❤❤❤,no,none,na,joy,Mashallah/urdu Mashallah/urdu bht/urdu piyara/urdu hai/urdu aap/urdu ka/urdu ghr/urdu aur/urdu mujhy/urdu tou/urdu First/urdu floor/urdu means/urdu k/urdu Sehan/urdu wala/urdu Portion/urdu bht/urdu ziyada/urdu psnd/urdu aya/urdu hai/urdu kiun/urdu k/urdu iss/urdu tarah/urdu ki/urdu jagah/urdu mere/urdu dreams/urdu main/urdu aa/urdu chuki/urdu hai/urdu issi/urdu liye/urdu mujhy/urdu bht/urdu ziyada/urdu psnd/urdu aya/urdu hai/urdu aap/urdu k/urdu ghr/urdu ka/urdu upper/urdu wala/urdu portion/urdu Mashallah/urdu Mashallah/urdu Allah/urdu Naseeb/urdu kre/urdu Ameen/urdu Sumameen😊😊😊😍😍❤❤❤/urdu
VUKai4CZSNw,My ny unsubscribe kr lia zyada maza araha try kro sb😂,yes,none,na,joy,My/urdu ny/urdu unsubscribe/urdu kr/urdu lia/urdu zyada/urdu maza/urdu araha/urdu try/urdu kro/urdu sb😂/urdu
VUKai4CZSNw,1rst time tmhari video dekhi but bilkull Tatti hou tum or tmhari bekaar ki overacting. Ptta nahi log itny lallu Q hein jo tmhen follow krty hein,yes,hate,na,anger,1rst/urdu time/urdu tmhari/urdu video/urdu dekhi/urdu but/urdu bilkull/urdu Tatti/urdu hou/urdu tum/urdu or/urdu tmhari/urdu bekaar/urdu ki/urdu overacting./urdu Ptta/urdu nahi/urdu log/urdu itny/urdu lallu/urdu Q/urdu hein/urdu jo/urdu tmhen/urdu follow/urdu krty/urdu hein/urdu
VUKai4CZSNw,Bhi ap har bat pe qasam na khaya karo,no,none,na,fear|none,Bhi/urdu ap/urdu har/urdu bat/urdu pe/urdu qasam/urdu na/urdu khaya/urdu karo/urdu
VUKai4CZSNw,Plzz ducky Bhai army support me,no,none,na,joy|none,Plzz/urdu ducky/urdu Bhai/urdu army/english support/english me/english
XHQrr9fmTkc,API  fatima please 🙏 Iqra API ko kahe ke anaviya ka face reveal karde  please 🥺,no,none,na,none,API/urdu fatima/urdu please/urdu 🙏/urdu Iqra/urdu API/urdu ko/urdu kahe/urdu ke/urdu anaviya/urdu ka/urdu face/urdu reveal/urdu karde/urdu please/urdu 🥺/urdu
N-0DINjOMlY,Aizel ko Dekh k aisa lagta hai jese kanwal abnormal ho gyi hai😂😂,no,offensive,na,none,Aizel/urdu ko/urdu Dekh/urdu k/urdu aisa/urdu lagta/urdu hai/urdu jese/urdu kanwal/urdu abnormal/urdu ho/urdu gyi/urdu hai😂😂/urdu
UiYpRBQ74fs,Jo haq mein ho ga wohiii shaheed h r zalim murdaar hota h,no,none,na,sadness,Jo/urdu haq/urdu mein/urdu ho/urdu ga/urdu wohiii/urdu shaheed/urdu h/urdu r/urdu zalim/urdu murdaar/urdu hota/urdu h/urdu
BmpRnfu16YA,Mera ghar bhi haya jaisa hai❤,no,none,na,joy,Mera/urdu ghar/urdu bhi/urdu haya/urdu jaisa/urdu hai❤/urdu
HeZ2VBdJeOk,PTI ko strongly Government se demand kerna chye ke Frangic Audit ker wae aur jo esme jo involved hon UN per Article 6 lagaya hae.,no,none,na,sadness,PTI/urdu ko/urdu strongly/urdu Government/urdu se/urdu demand/urdu kerna/urdu chye/urdu ke/urdu Frangic/urdu Audit/urdu ker/urdu wae/urdu aur/urdu jo/urdu esme/urdu jo/urdu involved/urdu hon/urdu UN/urdu per/urdu Article/urdu 6/urdu lagaya/urdu hae./urdu
WJxfQWiP9DQ,y sb ky SB jahal hy,yes,offensive,na,anger,y/urdu sb/urdu ky/urdu SB/urdu jahal/urdu hy/urdu
zfjRK9s0pjA,Allah Allah Har Bate ke bare Zindagi Kara Ameen,no,none,na,none|joy,Allah/urdu Allah/urdu Har/urdu Bate/urdu ke/urdu bare/urdu Zindagi/urdu Kara/urdu Ameen/urdu
