video_id,comment_text,sarcasm,hate_speech,misinformation,emotion,code_switch_tags
gvG35CxYOLg,Bhai tatti Karne ke bad 💀,yes,none,na,joy,Bhai/urdu tatti/urdu Karne/urdu ke/urdu bad/urdu 💀/ambiguous
N-0DINjOMlY,Mashallah mashallah welcome back Pakistan hair harihar se Pakistan Aaye khush rahe abad rahe hamari duaaen aapke sath hai 🤲😍🤗,no,none,na,joy,Mashallah/urdu mashallah/urdu welcome/english back/english Pakistan/english hair/ambiguous harihar/urdu se/urdu Pakistan/english Aaye/urdu khush/urdu rahe/urdu abad/urdu rahe/urdu hamari/urdu duaaen/urdu aapke/urdu sath/urdu hai/urdu 🤲😍🤗/ambiguous
XHQrr9fmTkc,Ap ka ghar kis haha per ha manay ap kay ghar ana ha,no,none,na,none,Ap/urdu ka/urdu ghar/urdu kis/urdu haha/ambiguous per/urdu ha/urdu manay/urdu ap/urdu kay/urdu ghar/urdu ana/urdu ha/urdu
-w7eMfsuRgA,Jo soch liya wo ho ker ra he ga,no,none,na,none,Jo/urdu soch/urdu liya/urdu wo/urdu ho/urdu ker/urdu ra/urdu he/urdu ga/urdu
BaMLBWWvNHA,Waise fitna toh bhi toh ha sbke sab sistralgy 😂toh maaz saffdar toh aur woh sbke fitna hai,yes,offensive,na,joy|anger,Waise/urdu fitna/urdu toh/urdu bhi/urdu toh/urdu ha/urdu sbke/urdu sab/urdu sistralgy/english 😂toh/ambiguous maaz/urdu saffdar/urdu toh/urdu aur/urdu woh/urdu sbke/urdu fitna/urdu hai/urdu
4k0ZV0UFZSw,Aoa Imran Bhai kindly punjab k minister na teachers k lia bhhht buri language use ke ha tamam teacher bradri usk resign ka mutalba krti ha or bhhht preshan hn kindly in k lia awaz uthain thanks,no,offensive,na,anger|sadness,urdu/urdu english/english urdu/urdu english/english urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu english/english urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu english/english urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu english/english
zfjRK9s0pjA,Mard kabhi no rota Lakin jab osky ghar Bati paida hoti ha to wo ro hi jata ha😢,no,none,na,sadness,Mard/urdu kabhi/urdu no/urdu rota/urdu Lakin/urdu jab/urdu osky/urdu ghar/urdu Bati/urdu paida/urdu hoti/urdu ha/urdu to/urdu wo/urdu ro/urdu hi/urdu jata/urdu ha/urdu
zfjRK9s0pjA,Areeb itna mota ha ke mughe laga iqra ke osntmen100000000 Bache ho ge areeb or iqra tap tap bawoo😮,yes,offensive,na,surprise|joy,Areeb/ambiguous itna/urdu mota/urdu ha/urdu ke/urdu mughe/urdu laga/urdu iqra/ambiguous ke/urdu osntmen100000000/english Bache/urdu ho/urdu ge/urdu areeb/ambiguous or/english iqra/ambiguous tap/urdu tap/urdu bawoo/urdu
N-0DINjOMlY,Rajab butt say apka taluq khatam ho gya hai kia?,yes,none,na,surprise,Rajab/ambiguous butt/ambiguous say/urdu apka/urdu taluq/urdu khatam/urdu ho/urdu gya/urdu hai/urdu kia/urdu
eY0i4nBXqdY,Ma ap. Ki baut. Bari fan h,no,none,na,joy,Ma/urdu ap./urdu Ki/urdu baut./urdu Bari/urdu fan/english h/urdu
zfjRK9s0pjA,Lipstick laga k phr ready ho gyi h Toba konsi aag lagi hoi h labour room mai b mekup kr k bethi h,yes,none,na,anger|surprise,Lipstick/english laga/urdu k/urdu phr/urdu ready/english ho/urdu gyi/urdu h/urdu Toba/urdu konsi/urdu aag/urdu lagi/urdu hoi/urdu h/urdu labour/english room/english mai/urdu b/urdu mekup/english kr/urdu k/urdu bethi/urdu h/urdu
-w7eMfsuRgA,Turkey walon ka pm alamti ha or hamary wala kushamti ha,yes,offensive,na,anger,Turkey/english walon/urdu ka/urdu pm/english alamti/urdu ha/urdu or/urdu hamary/urdu wala/urdu kushamti/urdu ha/urdu
N-0DINjOMlY,"Kanjars 
Beti bhi kanjri bnay gi",no,hate,na,anger,Kanjars/urdu Beti/urdu bhi/urdu kanjri/urdu bnay/urdu gi/urdu
VUKai4CZSNw,Very nice DUCKY BHAI 💙💙🖤💛💛🤣,no,none,na,joy,Very/english nice/english DUCKY/english BHAI/urdu 💙💙🖤💛💛🤣/ambiguous
zXAAAXogJ78,Khana km rkhna tha tb mza ata asy challenge ka.sirf 1 pizza 1 wrap  bs atna k hota,yes,none,na,joy,Khana/urdu km/urdu rkhna/urdu tha/urdu tb/urdu mza/urdu ata/urdu asy/urdu challenge/english ka.sirf/urdu 1/ambiguous pizza/english 1/ambiguous wrap/english bs/urdu atna/urdu k/urdu hota/urdu
Erif7Vj9NSQ,AP log dupatta  pan kr nikala Karen,yes,none,na,anger,AP/ambiguous log/urdu dupatta/urdu pan/urdu kr/urdu nikala/urdu Karen/english
FH8OUP2_sN4,saad bhai mwea lea bhi la kr ana plz,no,none,na,none,saad/ambiguous bhai/urdu mwea/urdu lea/urdu bhi/urdu la/urdu kr/urdu ana/urdu plz/english
XHQrr9fmTkc,api apny vilog ma to masti karti hobbut hor sab ky vilog  ma itni maskeen hy allah is ka kaya reason?😊,yes,none,na,joy|sadness,api/urdu apny/urdu vilog/urdu ma/urdu to/urdu masti/urdu karti/urdu hobbut/urdu hor/urdu sab/urdu ky/urdu vilog/urdu ma/urdu itni/urdu maskeen/urdu hy/urdu allah/urdu is/english ka/urdu kaya/urdu reason/english
WJxfQWiP9DQ,Jo Hoga hojai Khan Bahar nahe ana chaye Munir sahib 😂😂,yes,none,na,joy,Jo/urdu Hoga/urdu hojai/urdu Khan/urdu Bahar/urdu nahe/urdu ana/urdu chaye/urdu Munir/urdu sahib/urdu 😂😂/ambiguous
BaMLBWWvNHA,Sale kutee tenu ta ene paise v nhi aunde vlogs de jine tere jije rajab bahi di shadi. Tey sare dosto ne oudaa dite kute sale tu gal karda rajab bhai jine tenu paise aunde ne vlogs de sirf ik jane de paise count karle rajab bhai de dosto ne shadi tey oudaye ne sala fudi tu sake aunty nal viah karvaya gal karda sala sare view check kar tere vlogs de lun de tope jine v view nhi hege sake aone jije da naam liya rajab bhai view lene aa vaise hi jija bol rajab bhai nu jine marzi view le kutta sala teri teri aunty teri wife di bund fat duuga ake ager bhai mere bhai rajab bare kuj v boliya sala lun mera chal nikal kutaa sala mai India punjab phele bund faad k baad me puchde aa tera kasoor ki aa .......🖕🏻,yes,hate,na,anger,Sale/urdu kutee/urdu tenu/urdu ta/urdu ene/urdu paise/urdu v/urdu nhi/urdu aunde/urdu vlogs/english de/urdu jine/urdu tere/urdu jije/urdu rajab/urdu bahi/urdu di/urdu shadi/urdu Tey/urdu sare/urdu dosto/urdu ne/urdu oudaa/urdu dite/urdu kute/urdu sale/urdu tu/urdu gal/urdu karda/urdu rajab/urdu bhai/urdu jine/urdu tenu/urdu paise/urdu aunde/urdu ne/urdu vlogs/english de/urdu sirf/urdu ik/urdu jane/urdu de/urdu paise/urdu count/english karle/urdu rajab/urdu bhai/urdu de/urdu dosto/urdu ne/urdu shadi/urdu tey/urdu oudaye/urdu ne/urdu sala/urdu fudi/urdu tu/urdu sake/urdu aunty/urdu nal/urdu viah/urdu karvaya/urdu gal/urdu karda/urdu sala/urdu sare/urdu view/english check/english kar/urdu tere/urdu vlogs/english de/urdu lun/urdu de/urdu tope/urdu jine/urdu v/urdu view/english nhi/urdu hege/urdu sake/urdu aone/urdu jije/urdu da/urdu naam/urdu liya/urdu rajab/urdu bhai/urdu view/english lene/urdu aa/urdu vaise/urdu hi/urdu jija/urdu bol/urdu rajab/urdu bhai/urdu nu/urdu jine/urdu marzi/urdu view/english le/urdu kutta/urdu sala/urdu teri/urdu teri/urdu aunty/urdu teri/urdu wife/english di/urdu bund/urdu fat/urdu duuga/urdu ake/urdu ager/urdu bhai/urdu mere/urdu bhai/urdu rajab/urdu bare/urdu kuj/urdu v/urdu boliya/urdu sala/urdu lun/urdu mera/urdu chal/urdu nikal/urdu kutaa/urdu sala/urdu mai/urdu India/english punjab/urdu phele/urdu bund/urdu faad/urdu k/urdu baad/urdu me/urdu puchde/urdu aa/urdu tera/urdu kasoor/urdu ki/urdu aa/urdu .......🖕🏻/ambiguous
EyrNOfyxSBQ,Mubarak ho tumhare 6 milian ho gaye hain,no,none,na,joy,Mubarak/urdu ho/urdu tumhare/urdu 6/ambiguous milian/urdu ho/urdu gaye/urdu hain/urdu
VUKai4CZSNw,Subscribe kar k dakh lo 🥲,yes,none,na,none,Subscribe/english kar/urdu k/urdu dakh/urdu lo/urdu 🥲/ambiguous
BmpRnfu16YA,Fatima me ap ka fan   Pakistan,no,none,na,joy,urdu/ambiguous urdu/urdu urdu/urdu urdu/urdu english/english urdu/ambiguous
BaMLBWWvNHA,"Bhai ap ny bilkul si Faisala kia ha Al mil apni sister pash Karyn Rajab ko 
Acha Tum kah rahy ho ka Rajab Bhai Mary kabil nahi ha apny subscriber to Dekho or apny Dekho acha ap lag rahy ho ka Rajab Bhai khandani nahi ha to ap kon sa khandani hyn pehli bat ma nai manta ka Rajab Bhai ko ap ny passy deya tha Un ki baray par or age deya b hyn to fosroo ko btany ki kia zaroorat ha bataow ap na ya bat khandani bandy wali ki ha kia btaow o hoo sorry ma tumhyn ap kah kar Bula Raha tha oy bat sun loly😅",yes,offensive,na,anger|surprise,Bhai/urdu ap/urdu ny/urdu bilkul/urdu si/urdu Faisala/urdu kia/urdu ha/urdu Al/ambiguous mil/urdu apni/urdu sister/english pash/urdu Karyn/urdu Rajab/urdu ko/urdu Acha/urdu Tum/urdu kah/urdu rahy/urdu ho/urdu ka/urdu Rajab/urdu Bhai/urdu Mary/english kabil/urdu nahi/urdu ha/urdu apny/urdu subscriber/english to/urdu Dekho/urdu or/urdu apny/urdu Dekho/urdu acha/urdu ap/urdu lag/urdu rahy/urdu ho/urdu ka/urdu Rajab/urdu Bhai/urdu khandani/urdu nahi/urdu ha/urdu to/urdu ap/urdu kon/urdu sa/urdu khandani/urdu hyn/urdu pehli/urdu bat/urdu ma/urdu nai/urdu manta/urdu ka/urdu Rajab/urdu Bhai/urdu ko/urdu ap/urdu ny/urdu passy/urdu deya/urdu tha/urdu Un/urdu ki/urdu baray/urdu par/urdu or/urdu age/urdu deya/urdu b/urdu hyn/urdu to/urdu fosroo/urdu ko/urdu btany/urdu ki/urdu kia/urdu zaroorat/urdu ha/urdu bataow/urdu ap/urdu na/urdu ya/urdu bat/urdu khandani/urdu bandy/urdu wali/urdu ki/urdu ha/urdu kia/urdu btaow/urdu o/urdu hoo/urdu sorry/english ma/urdu tumhyn/urdu ap/urdu kah/urdu kar/urdu Bula/urdu Raha/urdu tha/urdu oy/urdu bat/urdu sun/urdu loly/english
IMnXqYDHhZI,Main bi apka vlog on kr ky khana khati ho vlog apka na laga howa ho to mujsy khana ni kheya jata 😢,no,none,na,sadness,Main/urdu bi/urdu apka/urdu vlog/english on/english kr/urdu ky/urdu khana/urdu khati/urdu ho/urdu vlog/english apka/urdu na/urdu laga/urdu howa/urdu ho/urdu to/urdu mujsy/urdu khana/urdu ni/urdu kheya/urdu jata/urdu 😢/ambiguous
nqbNLe84dpM,Kisi or k liy bura sochy gy to khd usi khdy mein gir gy 😂,yes,none,na,joy,Kisi/urdu or/urdu k/urdu liy/urdu bura/urdu sochy/urdu gy/urdu to/urdu khd/urdu usi/urdu khdy/urdu mein/urdu gir/urdu gy/urdu 😂/ambiguous
IMnXqYDHhZI,"Plate mein tou tumhain mila hai jo kuttey ki tarah bhonk rahi ho Baki logo ko apni aukaat mein reh changri aurat ,bolna seek lo pehlay jaahil 🤬",yes,offensive,na,anger,urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu ambiguous/ambiguous
nqbNLe84dpM,Hahaha bht maza aya has has  ke bura Hal hogaya 😂😅,no,none,na,joy,english/ambiguous urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu english/ambiguous
PKFU1F2QEMQ,Mina AP ki porani video b dakhi ha waqy hi AP NY boht mahnt ki ha mashallha allha AP ko khosh rakhy nasiba achy kary,no,none,na,joy,Mina/ambiguous AP/english ki/urdu porani/urdu video/english b/urdu dakhi/urdu ha/urdu waqy/urdu hi/urdu AP/english NY/urdu boht/urdu mahnt/urdu ki/urdu ha/urdu mashallha/urdu allha/urdu AP/english ko/urdu khosh/urdu rakhy/urdu nasiba/urdu achy/urdu kary/urdu
8ksTrbtyTco,Shahveer lost all respect constantly using these boycotted products shows aur educated uneducated you are,no,offensive,na,anger,Shahveer/ambiguous lost/english all/english respect/english constantly/english using/english these/english boycotted/english products/english shows/english aur/urdu educated/english uneducated/english you/english are/english
hhFGhAo4ZfY,Hasan ki ankhon par pati bandhain,yes,none,na,joy,Hasan/ambiguous ki/urdu ankhon/urdu par/urdu pati/urdu bandhain/urdu
VUKai4CZSNw,Bhai ap Hussain sa badla nhi lia,no,none,na,anger,Bhai/urdu ap/urdu Hussain/ambiguous sa/urdu badla/urdu nhi/urdu lia/urdu
HeZ2VBdJeOk,❤❤❤❤thanks for ap deat Bahi jan ❤❤,no,none,na,joy,ambiguous/ambiguous thanks/english for/english ap/urdu deat/english Bahi/urdu jan/urdu
BljaIOvFkcM,Imran Khan shb All Muslims world ke jaan han,no,none,na,joy,Imran/ambiguous Khan/ambiguous shb/urdu All/english Muslims/english world/english ke/urdu jaan/urdu han/urdu
zfjRK9s0pjA,FIR aap bhi aapko Allahabad hamesha khush rakhega,no,none,na,joy,english/english aap/urdu bhi/urdu aapko/urdu Allahabad/ambiguous hamesha/urdu khush/urdu rakhega/urdu
eY0i4nBXqdY,Aap ki sabse pyari lagti ho Fatima,no,none,na,joy,Aap/urdu ki/urdu sabse/urdu pyari/urdu lagti/urdu ho/urdu Fatima/ambiguous
BljaIOvFkcM,tum b koch sahram kr lo,yes,none,na,anger,tum/urdu b/ambiguous koch/urdu sahram/urdu kr/urdu lo/urdu
HeZ2VBdJeOk,Real dushman tou app ho is mulak Kay pata nahi kon rat ko akay apko kahta hy k establishment na ya kha is ko marnay ka kaha Khuda ka wasta hay yar kam chora karo,yes,offensive,na,anger,english/english urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu english/english urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu
zXAAAXogJ78,Hi zulqarnain mj apke vlog ache lgte ha or mj ap bht bht pasd ho mj ap pr crush ha crush ❤❤❤❤❤❤❤😂😂😂😅,no,none,na,joy,Hi/english zulqarnain/urdu mj/urdu apke/urdu vlog/english ache/urdu lgte/urdu ha/urdu or/urdu mj/urdu ap/urdu bht/urdu bht/urdu pasd/urdu ho/urdu mj/urdu ap/urdu pr/urdu crush/english ha/urdu crush/english
hhFGhAo4ZfY,Mera level ka ha tu😅😂😂By Muhammad,yes,none,na,joy,Mera/urdu level/english ka/urdu ha/urdu tu/urdu
WJxfQWiP9DQ,"System koi b nahi Chala Saka Pakistan ka 
Q K JO  iqtedar ma ata hai wo apny apko sab sy taqatwar samjhna shero kr deta hai apni ayashiyon  ma par jata hai 
Lakin awam ka koi nahi sochta 
IMRAN KHAN Saab ki hakumat ma b yahi howa tha 
Yahi haqeeqat hai",yes,none,na,anger|sadness,System/english koi/urdu b/urdu nahi/urdu Chala/urdu Saka/urdu Pakistan/urdu ka/urdu Q/ambiguous K/ambiguous JO/urdu iqtedar/urdu ma/urdu ata/urdu hai/urdu wo/urdu apny/urdu apko/urdu sab/urdu sy/urdu taqatwar/urdu samjhna/urdu shero/urdu kr/urdu deta/urdu hai/urdu apni/urdu ayashiyon/urdu ma/urdu par/urdu jata/urdu hai/urdu Lakin/urdu awam/urdu ka/urdu koi/urdu nahi/urdu sochta/urdu IMRAN/urdu KHAN/urdu Saab/urdu ki/urdu hakumat/urdu ma/urdu b/urdu yahi/urdu howa/urdu tha/urdu Yahi/urdu haqeeqat/urdu hai/urdu
BaMLBWWvNHA,Role model oska sidhu tha 😂 or tumne oske fame ni tomare shotout se koi farq ni pre ga os or wesi bi veiws ache ai he apko.,yes,none,na,joy|anger,Role/english model/english oska/urdu sidhu/urdu tha/urdu 😂/ambiguous or/urdu tumne/urdu oske/urdu fame/english ni/urdu tomare/urdu shotout/english se/urdu koi/urdu farq/urdu ni/urdu pre/urdu ga/urdu os/urdu or/urdu wesi/urdu bi/urdu veiws/english ache/urdu ai/urdu he/urdu apko/urdu
N-0DINjOMlY,Baki kiya Malaysia sasta hai pak se le lety phir bachi ko de dety koi khas Malaysia ki cheez hoty wo paisa hai letay wese fazool khurchi Dyson ka le liya but sb sell kr rahay hen ajj Kal aor AP ne abi liya review s tou lety,yes,none,na,anger,Baki/urdu kiya/urdu Malaysia/english sasta/urdu hai/urdu pak/urdu se/urdu le/urdu lety/urdu phir/urdu bachi/urdu ko/urdu de/urdu dety/urdu koi/urdu khas/urdu Malaysia/english ki/urdu cheez/urdu hoty/urdu wo/urdu paisa/urdu hai/urdu letay/urdu wese/urdu fazool/urdu khurchi/urdu Dyson/english ka/urdu le/urdu liya/urdu but/english sb/urdu sell/english kr/urdu rahay/urdu hen/urdu ajj/urdu Kal/urdu aor/urdu AP/english ne/urdu abi/urdu liya/urdu review/english s/urdu tou/urdu lety/urdu
zXAAAXogJ78,Sach mei apno k door jane sy dil buhat dukhta hai 😢,no,none,na,sadness,Sach/urdu mei/urdu apno/urdu k/urdu door/urdu jane/urdu sy/urdu dil/urdu buhat/urdu dukhta/urdu hai/urdu 😢/ambiguous
IMnXqYDHhZI,Kanwal appi apbko Nazar ki itni tension Hoti h to AP vlogs mat banaya kare 😢,yes,none,na,sadness|anger,Kanwal/ambiguous appi/urdu apbko/urdu Nazar/urdu ki/urdu itni/urdu tension/english Hoti/urdu h/urdu to/urdu AP/english vlogs/english mat/urdu banaya/urdu kare/urdu 😢/ambiguous
BmpRnfu16YA,Haya ki marriage hui hai,no,none,na,surprise,Haya/ambiguous ki/urdu marriage/english hui/urdu hai/urdu
EyrNOfyxSBQ,Aapka last wala seen bahut dukhi tha,no,none,na,sadness,Aapka/urdu last/english wala/urdu seen/english bahut/urdu dukhi/urdu tha/urdu
BljaIOvFkcM,"Salaam Imran Riyaz Bhai jan

Love you brother",no,none,na,joy,Salaam/urdu Imran/ambiguous Riyaz/ambiguous Bhai/urdu jan/urdu Love/english you/english brother/english
8ksTrbtyTco,"MashAllah how cute 
Kiu dala haya ap ne us me salt",yes,none,na,joy|surprise,MashAllah/urdu how/english cute/english Kiu/urdu dala/urdu haya/urdu ap/urdu ne/urdu us/urdu me/urdu salt/english
PKFU1F2QEMQ,I am Emiriaca I am Muslim name Ahsan main pehli Baar Pakistan arha hu AP se Milne main AP ka fan hu comment ka joab dena,no,none,na,joy,I/english am/english Emiriaca/ambiguous I/english am/english Muslim/english name/english Ahsan/urdu main/urdu pehli/urdu Baar/urdu Pakistan/urdu arha/urdu hu/urdu AP/urdu se/urdu Milne/urdu main/urdu AP/urdu ka/urdu fan/english hu/urdu comment/english ka/urdu joab/urdu dena/urdu
VUKai4CZSNw,ducky bhai plz doreamon ki city jana plzzzz or nobita ke gharr bhiiiiii❤😊 plzzzzzzzzzzz,no,none,na,joy,ducky/english bhai/urdu plz/english doreamon/english ki/urdu city/english jana/urdu plzzzz/english or/urdu nobita/english ke/urdu gharr/urdu bhiiiiii/urdu plzzzzzzzzzzz/english
XHQrr9fmTkc,API  fatima please 🙏 Iqra API ko kahe ke anaviya ka face reveal karde  please 🥺,no,none,na,joy,english/ambiguous urdu/ambiguous english/ambiguous ambiguous/ambiguous urdu/ambiguous english/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous english/ambiguous english/ambiguous urdu/ambiguous english/ambiguous ambiguous/ambiguous
BaMLBWWvNHA,"I knew that. Rajab ki ek video hai jisme wo Amma Ayesha k khilaf bkwas kr rha hai. Mn usi din se iski asliyat smjh gya tha.

Keep growing zulqarnain❤",no,offensive,na,anger,I/english knew/english that./english Rajab/urdu ki/urdu ek/urdu video/urdu hai/urdu jisme/urdu wo/urdu Amma/urdu Ayesha/urdu k/urdu khilaf/urdu bkwas/urdu kr/urdu rha/urdu hai./urdu Mn/urdu usi/urdu din/urdu se/urdu iski/urdu asliyat/urdu smjh/urdu gya/urdu tha./urdu Keep/english growing/english zulqarnain/urdu
VUKai4CZSNw,Aroob bhi dog lake chalti ha,yes,none,na,none,Aroob/ambiguous bhi/urdu dog/english lake/english chalti/urdu ha/urdu
BaMLBWWvNHA,Zulqarnain tumhari oqat nahi hai k tum rajab sy koi rishta rakh sako lanat tum pr tum sy acha toh ducky hai joh apny ap mein rahta hai,no,offensive,na,anger,Zulqarnain/ambiguous tumhari/urdu oqat/urdu nahi/urdu hai/urdu k/urdu tum/urdu rajab/ambiguous sy/urdu koi/urdu rishta/urdu rakh/urdu sako/urdu lanat/urdu tum/urdu pr/urdu tum/urdu sy/urdu acha/urdu toh/urdu ducky/english hai/urdu joh/urdu apny/urdu ap/urdu mein/urdu rahta/urdu hai/urdu
IMnXqYDHhZI,Zulqarnin Bhai ap Vlog bana ❤ zulqarnin I love you ❤❤❤❤❤❤❤❤❤❤❤❤,no,none,na,joy,Zulqarnin/ambiguous Bhai/urdu ap/urdu Vlog/english bana/urdu ❤/ambiguous zulqarnin/ambiguous I/english love/english you/english ❤❤❤❤❤❤❤❤❤❤❤❤/ambiguous
8ksTrbtyTco,"Shahveer not cooked properly 
Tuka tha sub aur acha ban gaya 
Opposite team ki larki not confused professional tariqe se sub daal rahi thi 
Know every ingredients",no,offensive,na,anger,Shahveer/ambiguous not/english cooked/english properly/english Tuka/urdu tha/urdu sub/urdu aur/urdu acha/urdu ban/urdu gaya/urdu Opposite/english team/english ki/urdu larki/urdu not/english confused/english professional/english tariqe/urdu se/urdu sub/urdu daal/urdu rahi/urdu thi/urdu Know/english every/english ingredients/english
zfjRK9s0pjA,Me kbi apki video ko itna Gor se nhi dekha .. lkn beti sb ki sanjhi hoti hn...❤,no,none,na,joy,Me/urdu kbi/urdu apki/urdu video/english ko/urdu itna/urdu Gor/urdu se/urdu nhi/urdu dekha/urdu ../ambiguous lkn/urdu beti/urdu sb/urdu ki/urdu sanjhi/urdu hoti/urdu hn/urdu
HeZ2VBdJeOk,SIR G ES 1000. SALA PR 76 SALA GOBR KHOR GHULAMM BOZDIL BAGHRAT BASHARUM KAMASL KOAM KA KEIA BANA GA KEIA HOGA. HAQIQI AZAADI KA KEIA HOGA KEIA BANA GA. JESA K ZALIL AWAMM WASA HI RAZIL HOKUMRAN YAHI HA QUDRAT KA QANON....,yes,offensive,na,anger,urdu/ambiguous urdu/ambiguous english/ambiguous english/ambiguous urdu/ambiguous english/ambiguous english/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous
N-0DINjOMlY,Kanwal apko apny hasbnd se bat karne ki tameez nhi ha,no,offensive,na,anger,Kanwal/ambiguous apko/urdu apny/urdu hasbnd/urdu se/urdu bat/urdu karne/urdu ki/urdu tameez/urdu nhi/urdu ha/urdu
EyrNOfyxSBQ,Sistrology family bohat achi ha lakin on sab ma sab sa achi fatima lAgti ha muja kis kis ko Fatima achi lAgti ha dakhta ha ❤❤❤,no,none,na,joy,Sistrology/english family/english bohat/urdu achi/urdu ha/urdu lakin/urdu on/urdu sab/urdu ma/urdu sab/urdu sa/urdu achi/urdu fatima/urdu lAgti/urdu ha/urdu muja/urdu kis/urdu kis/urdu ko/urdu Fatima/urdu achi/urdu lAgti/urdu ha/urdu dakhta/urdu ha/urdu ❤❤❤/ambiguous
XHQrr9fmTkc,"Assalam o alaikum to all 🤝 
Mae bhi apnae ghar ki Fatima Faisal he hun💓 Allah ji har larki ko apnae hifzo aman mein rakhae hamesha hasnti muskartae rakhae Ameen SumaAmeen 🤲🏻 🙏🏻 🥹 ♥️ 🌸 💐",no,none,na,joy,Assalam/urdu o/urdu alaikum/urdu to/english all/english 🤝/ambiguous Mae/urdu bhi/urdu apnae/urdu ghar/urdu ki/urdu Fatima/urdu Faisal/urdu he/urdu hun/urdu Allah/urdu ji/urdu har/urdu larki/urdu ko/urdu apnae/urdu hifzo/urdu aman/urdu mein/urdu rakhae/urdu hamesha/urdu hasnti/urdu muskartae/urdu rakhae/urdu Ameen/urdu SumaAmeen/urdu 🤲🏻/ambiguous 🙏🏻/ambiguous 🥹/ambiguous ♥️/ambiguous 🌸/ambiguous 💐/ambiguous
